obscene,comment_text
0,"Header preferences 

Hi Euryalus, thanks for the comment. I've given up minding the mutilation of layout that follows the articles I create - I just mind if it's done by one of the arch morons Jeni, Hesperian or Rkitko. Go well"
0,Giving the unanimous reponses from users  The article will not be moved to Alexis-Nihon Plaza
0,"And, frankly, you are just as pathetic and immature, clearly these acts of annoyance are your favourite past time."
0,"I'm aware of the content of the revdel'd edit, although I don't necessarily share your conclusions about it. But I don't (and didn't) doubt your diligence at all. The comment Worm remembers Malleus as making about admin account access was indeed a little bizarre, but it's a funny old world.  (talk)"
0,"""
Thank you for that response, and I will benefit from the additional information. I do however believe the entire reporting process is better served if this unintentional obstruction is corrected. Regardless of whether or not a report would have been more appropriately filed somewhere else, the misplaced report having been filed in good faith, deserves to receive the attention on an admin. Honestly, I would expect an admin to rather zealously ensure, that they weren't taken out of the loop, by the flaw of an automated process. I believe the timestamp should be compared, and if the report is after the block in place, the report should stay. Manually remove if without action, or when the block is modified, the Bot would remove it then. Unless it was a technical challenge beyond what I can fathom, I see little reason not to. And I know a couple tool admins who love to hate fixing code. So I stand upon the initial belief that this is a problematic condition, I am curious if there is something I am missing entirely? Thanks again! Strat """
0,You again with the death threats? Blocked.  (Check!)
0,"""On one, """"Warner Bros."""" is clipped at the top, on the other it isn't. """
0,Now I know what the money that I have contributed to wikipedia has really been used for. Thank you for the lesson.
0,Please see these links also support this controversy http://www.madhyamam.com/en/node/21600  http://zeenews.india.com/entertainment/bollywood/hindu-organisation-seeks-ban-on-total-siyapaa_152012.html http://entertainment.oneindia.in/bollywood/news/2014/hindu-organisation-demands-ban-on-total-siyapaa-134077.html http://theoryoflife.com/connect/hindu-organisation-demands-ban-total-206/ http://www.rediff.com/movies/report/slide-show-1-hindu-organisation-seeks-ban-on-total-siyapaa/20140313.htm http://africanentertainer.com/india/news/hindu-organisation-demands-ban-on-total-siyapaa http://www.news.nom.co/hindu-organisation-seeks-ban-on-total-8338529-news/ http://www.news.nom.co/why-are-hindu-organisations-seeking-a-8338294-news/ http://www.news.nom.co/hindu-organisation-demands-ban-on-total-8338511-news/ http://www.news.nom.co/hindu-organisation-seeks-ban-on-total-8338735-news/ http://indianexpress.com/article/entertainment/bollywood/hindu-organisation-seeks-ban-on-ali-zafar-yami-gautams-total-siyapaa/  and there are hundreds more link just google search it.
0,"""

 2006 clean up 

Hi Yboy. I've given a jolly good hacking to the 2006 Commonwealth Games article. The diffs won't tell you much but the before and after is quite a difference. Basically, I've done some general clean up, put things into a logical progression, and hacked off a few things into sub-pages. I created the  template as a navigation between the main article's sub-topics.

I've also given a complete clean up of the category system (:Category:2006 Commonwealth Games). Everything should be easy to find and this is definitely a style worth applying to the other Commonwealth Games. I also rebuilt Athletics at the 2006 Commonwealth Games from scratch because it was a pile of crap! Hopefully, the 2006 can show a good rough model of what the 2010 one should be like.   (edits) """
0,How do i lower the resolution of the picture if i dont have photoshop?
0,"Robbie or Gary? 

People say Gary is the other lead vocalist, others say Robbie. SORT IT OUT! (And maybe cite a source?)"
0,"""

The brit cover may be bloody awful, but you have to admit that it is quite a bit of a spoiler. — (talk • contribs) """
0,Sitush is some lame dalit hehe. The day I find him I will kalaripayattu all the way up his arse. That's when he would consider mentioning kalaripayattu in the lead.
0,"""

Love history & culture? Get involved in WikiProject World Digital Library!

World Digital Library Wikipedia Partnership - We need you!Hi ! I'm the Wikipedian In Residence at the World Digital Library, a project of the Library of Congress and UNESCO. I'm recruiting Wikipedians who are passionate about history & culture to participate in improving Wikipedia using the WDL's vast free online resources. Participants can earn our awesome WDL barnstar and help to disseminate free knowledge from over 100 libraries in 7 different languages. Please sign up to participate here. Thanks for editing Wikipedia and I look forward to working with you!   """
0,"""

 Goodbye Lullaby 

Andy, while we appreciate your contributions to the new Avril Lavigne article, Goodbye Lullaby, this album has not yet been released (nor has it been officially announced), and thus a wikipedia article should not yet be created.  However, there is currently a """"Goodbye Lullaby"""" article being created as a sandbox article so that it may be moved to article space once the album has obtained notability.  If you are still interested in making contributions to this article, please visit  and make your edits here.  Any contributions to this sandbox article will be greatly appreciated (such as the partial tracklist you included in your previous edit).  Thank you very much for your time. =D '''~ [  ] ~ [ Talk ]:[ Contribs ] ~''' """
1,"As you continue to be a complete arsehole i will keep callin you a queerhole fuckin qwernol and as far as im concerned you can just go and fuck yourself fuckin editor 
And fuck you again for sayin that im not actin in a civilised way you fuck head go fuck yourself and have a 'civilised conversation' wif ya mother you 40 year old virgin who still lives at home wif ya mother."
0,"Strictly, I suppose they should be blocked. But in the circumstances, I'd be tempted to put off a decision on them while they're not actively editing and see if we can turn the main problematic editor around - if we can get him to work with us, we can hopefully calm this down and get am amicable outcome"
0,"I know that it's a difficult concept for some to get their head around, so focus very hard on what I'm about to say SOME PEOPLE (the Cardinal that was referenced included) HAVE CRITICIZED JESUS FOR NOT CONDEMNING SLAVERY.  Do you get it now? It's complicated for some, I know."
0,"Bacronym
You're welcome.  I saw the way you cleaned that article up - that was great work.   Siobhan Hansa"
0,"""

 About the topic ban of Wilhelmina Will from DYK 

I've been trying to figure out what happened with the AN/I report that led to a topic ban for WW. Normally, when the community makes a decision that requires admin tools to implement or enforce, there is a closing administrator. I've reviewed the report and have summarized it at User:Abd/Will ANI incident (at this point, this is a long summary, not a short one, I will prepare a short version if it's later needed.) And I just realized that there never was a close to that report, which explains why WW wasn't informed, that would normally be a task undertaken by a closing admin. Now, you later described the report as a consensus to topic ban, and you did inform WW, but you reported it passively, as if it had not been your decision, you were just the messenger.

I easily understand how it happened, and assume nothing but good faith on your part, but there was a fundamental error here. The community does not make decisions by vote. Rather, it uses agents, public servants, who make decisions after review of community comment, but the servants are responsible for reviewing the arguments, and vote count isn't the issue except as a very rough guide, and I've seen many decisions, made by highly competent administrators, which ran directly contrary to a large majority of votes, based on a review of the arguments.

So I'm asking you if you did this. Did you review the arguments and decide that they were cogent and that a topic ban was in the best interests of the project. If you did not, would you do so now and """"close,"""" i.e., take personal responsibility for the decision? In which case you could then inform us as to the length of the ban, or any other conditions imposed. And there would then be, if another administrator wishes to lift the ban, a responsible admin to contact?

I will tell you that my now much more detailed review of the facts leads me to the conclusion that a ban wasn't justified at all, there was no disruption at DYK from Wilhelmina Will, and there was very minor misbehavior elsewhere which only gets connected with DYK because of her presumed motive. A general conclusion from those who understand DYK seems to be that there is nothing wrong with the motive, and that what WW did was simply some minor foolishness, of a kind that would normally pass almost unnoticed, and which she has not continued. So, in spite of her seeming disregard of warnings, she clearly hasn't disregarded them, she just quietly complied. Yes, she should learn to respond, it would help. But I have never seen a response to a warning as being a condition for not blocking. The procedure is Warn. Wait for repeated offense. Block if repeated. Not Warn. Wait for promise to comply. Block if no promise.

There were several issues raised:
Mesodermchelys misbehavior: short term, over one or two days, 2 improper reverts to preserve word count. 3 edit summaries that express her personal reaction to Blechnic  which, after reviewing what he had done, I fully understand and sympathize with. She was foolish to make those edit summaries, but it wasn't disruptive, and it wasn't personal attack within the meaning given at WP:NPA, whereas she was under repeated PA within that meaning: an attempt to damage her reputation.
Copyright violations. Evidence was requested at ANI, but none was provided, links were given by Blechnic that showed nothing of the kind. He is now attempting to build a case on his Talk page  he now refers to all of her edits as crap, later amended to vandalism  and what he cited was a sentence in a seven-month-old article which, it turns out, she had noticed in the Sandbox and asked an admin if she could use it, and she failed to check for copyvio. The sentence was a direct copy. Maybe. Or was it that a web site later took the sentence from Wikipedia? I certainly don't know. Easy to fix. No pattern shown.
Incivility. But the example given, as far as I recall, was always back to the Mesodermochelys incident. And then reference was made to her lying about it, claiming that her leetspeak comment was really a note to herself about something else. This was a clumsy excuse that simply shows that she is naive. And which was harmless, except to her own reputation.
Accuracy of her articles. She has made mistakes. However, what I've seen with WW articles on scientific subjects is that, particularly if they are DYK nominated, whatever errors are in them are rapidly fixed. The articles aren't an obstacle to the creation of accurate content, rather they facilitate it, particularly by being DYK nominated. In other words, if there is, in fact, a problem here, DYK is part of the solution, not part of the problem. But, in fact, her articles are much better than the average new article on Wikipedia.

Thanks for your attention to this. You could confirm"
0,""", 22 November 2009 (UTC)

I have been objective and have clearly explained that Stagg's points are about the Gospel of John, not assertions about the historical Jesus. Most historians consider John to be an essentially theological text with little reliable historical evidence about Jesus himself. Notice Stagg's use of phrases like """"settings [should that be 'sayings'] attributed to Jesus"""".   10:06"""
0,"""
An entry from  appeared on Wikipedia's Main Page in the Did you know? column on 24 April, 2007."""
0,"Agree, there are probably other more apposite categories for this sort of event and most of the person-focussed ones should go."
0,"Paul Byrd 
Why did you undo my constructive edits to the Paul Byrd article? It is well-known that he has a pig-nose and mentions it in his book."
0,"In fact, there appears to be only one article about a single lawsuit (maybe multiple filings), and 6 links to other court cases. This is simply original research and all court cases should be removed."
0,"I saw that, but I'm not really sure whether Mohanlal refused Sivaji, or denied rumours that he was approached. The same for Prakash Raj."
0,"Beyond the atrocities commited, it is true that EAM's cultural sector (Yannis Ritsos among others worked for it) was functioning in Athens and the countryside offering to peasants access to goods they couldn't enjoy before."
0,"Islam, China and Prameswara's birthplace
Prameswara is indeed a common Sanskrit name. Prameswara is also incontrovertibly Indonesian, whether he was Sumatran or Javanese  is unclear- but he was definitely born in Sumatra int the court of Sriwijaya- not as the article states, in Temasek- which would make Prameswara a fisherman's child.
Islam arrived in Indonesia from Persia, Punjab and Gujarat- not China. Zheng He was a Hamafi muslim, not a Sufi. The earliest Muslim graves in Java proper date from 1368 (Banten) -1400 in Trowulan, the capital of Majapahit in the same complex as the cenetries of the highest nobility- which indicates the highest strata of Javanese society had already began to convert, predating the Eunuch Turkoman Hamafi Zheng He. Thus the ludicrous argument CHinese as part of the Wali Songo brought Islam to Java is disproved by archeological evidence.

You will also note- the Javanese repelled the Mongols- the only other Asians to successfully do so were the Japanese. Zheng He's navy was a navy for prestige and tribute- not a military navy. The Javanese under Singhasari later Majapahit also repelled the Siamese, and the Negerakertagama epoic already indicates there was Muslim activity or unrest in pre-Zheng He Java. I have not read of any Zheng HE military campaign. 
I direct  you to Rickleff's History of Java. Save the lame original research for UCLA Berkely and the Discovery Channel Hour Asia series."
0,"Image positioning
's positioning of the image (upper left) was pretty good, but I have changed it again.  I have put the image at the upper right, and moved the Minor Planet box down.  If anyone has a better idea, go for it.  12:58, Sep 30, 2004 (UTC)"
0,"Check the user TheRedPenofdoom 

The user whom you just messaged is vandaliyzing the wikipedia pages from a long time.
If you check his contribution you will find that he only reverts the changes and is vandalyzing the pages. 
Please do check brother and also you can find the user comments on his talk page. 
With regards,"
0,"""

Speedy deletion of PSWD
 Thank you for experimenting with Wikipedia. Your test worked, and the page that you created has been or soon will be deleted. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.    """
0,"Thank you 

Hello Arbër. Thank you very much for the tea-thing. Tu rrit ndera. I am happy to see that the number of Albanian wikis is increasing. For how long have you been editing Wikipedia?? I have been here almost two years and I think there is a lot to be done when it comes to securing NPOV on Albanian related articles. Fortunately the situation has improved since when I began to edit here back in 2006. Some of the most annoying editors have been blocked and most of the remaining editors are civil. As you can read, I am not that good in English but I try to contribute as much as I can. Wish you a pleasant holiday wherever you are."
0,"""==GA Review==

:This review is transcluded from Talk:The Fiery Trial: Abraham Lincoln and American Slavery/GA1. The edit link for this section can be used to add comments to the review.

Reviewer:  (talk · contribs) 

Mind if I review this? It's been waiting long enough P ★★★★ """
0,So how's work at Flame PR? 89.242.91.197
0,"RE:Barnstar 

Aww, my first barnstar. Thanks - much appreciated.  (talk • Contributions)"
0,"""
{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000;""""|
 Hello, Duck21! Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on my talk page, or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your username and the date. Finally, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement. Happy editing!   
{| width=""""100%"""" style=""""background-color:#F5FFFA;""""
|style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
 Getting started A tutorial • Our five pillars • Getting mentored
 How to: edit a page • upload and use images • create your first article 
Intuitive guide to Wikipedia • Article Creation Wizard Getting help Frequently asked questions • Tips
 Where to ask questions or make comments
 Request administrator attention Policies and guidelines Neutral point of view • No original research 
 Verifiability • Reliable sources • Citing sources
 What Wikipedia is not • Biographies of living persons

 List of policies • Three-revert rule • Sock puppetry
 Copyrights • Policy for non-free content • Image use policy
 External links • Spam • Vandalism • List of guidelines
 Deletion policy • Conflict of interest • Notability
|class=""""MainPageBG"""" style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""0"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#F5FFFA""""
! The community
|-
|style=""""color:#000""""|
 Build consensus • Resolve disputes
 Assume good faith • [[Wikipedia:Civility|Civ"
0,"Dude, you just lost the argument.  If you're not an admin, then you're threats of blocking me are idle.  You can't act upon them, so I can do whatever I want, and unless an actual admin comes along and sides with you (deciding this creationist statement is not trivial), you can't do a damn thing about it.  Now if you'll excuse me, I have an article to edit."
0,"Your block 

I raised the issue of your block both at User_talk:Kelly_Martin#Unblock_request
and at WP:ANI#Block_of_User:Cardsplayer4life_by_Kelly_Martin. In
both cases I was unable to obtain support for unblocking you."
0,"""

 Lying comes too easily to you Mr.Kannambadi 

Mr.Kannambadi, 

Do you know that your attitude is also an equal put off to those who wish to contribute genuinely to wikipedia, engage in healthy discussions and arguments?  It is obvious that trusting you to be sincere in your approach and thinking you to be respectful of fellow contributors, I come up with explanation, sometimes or many a times in detail about historical events. Mind you the expression detailed in victory and silent about defeats was the one given not by me but by you to Nishkid. 

Also, do not resort to blatant lying on these pages (which you are clearly doing, first by saying that I have no sources - be realized that others can also read and write - and second, you are deliberately with malafide intentions creating a misimpression in wikipedia that I was banned for abusing and lack of sources. Be informed that it was neither of those reasons, because the first time I was blocked by Blinguen, it was completely and absolutely without any reason and the second time Blinguen came into my page, he did not express any objections to my contributions or changes to the Chola page, but first he commented that he is blocking me for he thought my contributions were my personal opinions and because he blocked me, he first of all did not engage in any discussions with me or try to explain as to how to make postings in the right manner (though I had indeed sourced the material properly but had not referenced the same) with the result that I got blocked before getting to discuss or even adding the necessary references or citations.  But it is good, this way you are only exposing yourself displaying your lack of spirit of accommodation.

I think I have put it as succinctly as one can, but what can you do, you will go on yapping I am writing detailed messages and creating confusion and what not?  Do you remember the manner in which you so very contemptuously retorted upon my providing even the weblinks like visitchitradurga.com, unnecessarily resorting to instructing about keeping one’s patriotism under control…. That is the problem with people like you, when people give reasons you come up with such unhealthy excuses, when people want to discuss history instead of talking about sources and citations, you tell them to keep their patriotism under control or start alleging that what we try to contribute are devoid of sources or are straightaway our personal opinions. How wrong can you be?  Well, that’s how some people like you are in this world!!!

So your way is pretty clear; either avoid any discussion, remove postings and contributions or cry and complain behind the back, get people blocked and start blaming them by speaking and spreading all sorts of lies.

The next time you want to speak about somone abusing, pl. recall with all vigour in what manner you retorted to Mahawiki - you told him first not to """"soil"""" your talk page (what language and choice of words!!! and then you told him to go get the book by S.Kamat from a good library because you said such a library exists near your home..... if those are not insults, abusive manner of speaking, then what is.... but poor you, when I asked you to go and read Ancient India by either Roychowdhury or Sastri, you start looking out of the balcony!!!!!!

tsk tsk..

  

 Who is a vandal, Mr.Dinesh Kannambadi 

Do not accuse others of being vandals.  Because Ninlil's intervention did not seem partial to you, you have resorted to getting the page 'blocked from edits in the garb of it being an FA category (howsoever inaccurate' by Yellowmonkey.

Now whom should the question be asked: whether it is appropriate to mention the demise of the Cholas along with the demise of the Chalukyas, when it is clearly known to everyone that the Chalukyas first remained without a capital for over 30 years up to 1160/65 and finally demised in 1189/1192 AD with the Cholas lasting another 9 decades before being routed and finally eclipsed by the Pandiyans in 1279 AD?. This is simply because there is no relationship between the demise of the two kingdoms, the Cholas did not cause extinction of the Chalukyas or vice versa. The demise of the Chalukyas does not deserve mention in the Chola page because even though the Cholas existed, but mainly because the Chalukyas were consumed and finally eclipsed by their local rivals in Kannada country as well as by the Kakatiyas.  Then what could be the reason for mentioning the demise of the Cholas, when it was the Chalukyas who demised many, many years before them? Is it some sort of a new version of history that is being sought to be told and spread to unsuspecting visitors to these pages?  

Can"
0,"""
Phil, if you want to send the message that you support Eleland's comments, why not just give him a barnstar? I quote from you in the AN/I thread linked above """"if he posts a conciliatory unblock request that should be granted"""". Where is that statement? In fact, he reiterates that he continues to think the person he called a cunt is a cunt, and that the person he called a Nazi has a Nazi style. He wrote, right above that charming cartoon above, """"IronDuke knows, full well, that I have snarkily, rhetorically, and indirectly likened the comments of one single Jewish editor to Nazi-style rhetoric - an analogy which was, given the circumstances, not a great stretch."""" You aren't even pretending to get a commitment to change of behavior, Phil. It's profundly depressing.  """
0,"You appear to be gone, but ...
Thanks for the explanation you added to the Edinburg, Texas page. When I saw it previously, it made no sense to say Edinburg was named in honor of Chris Filoteo. Your clarification that it was named in honor of someone from Edinburgh, Scotland put everything right."
0,"Deletion votes and username
Thanks for the advice on the deletion votes - I'll try to be more descriptive of why I think these things should be kept. However, it was not my understanding that a vote would be discounted simply because no explanation was given.
Re my username, while I understand that many people harbour predjudice against trolls, my username expresses my belief that in building a neutral, accurate encyclopedia, creative and innovative approaches are helpful. I believe that trolling is an important part of any wiki, and without people who are willing to creatively challenge accepted assumptions and groupthink a community may stagnate or fail to maximise its opportunities. Many people who say they are against 'trolling' are actually, when you talk to them about it, against vandalism, personal attacks or timewasting, none of which I condone. I think that w e need to be more tollerant of different approaches as a community, and more willing to try to understand each other - in that way we can build the best encyclopedia possible. Thanks for you advice, hope to see you around,  10:47, 2 Mar 2005 (UTC)"
0,"William McGregor 

ChrisTheDude and I have been doing some work on William McGregor with thoughts of FAC. Or to be more accurate, Chris did most of it and I filled in some gaps. The Villa section is probably the lightest part now, so I was wondering, do your Villa books happen to have anything else worth adding?"
1,Lucasbfr: your mother is a cock slut
0,"""

 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.  A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.   """
0,Robustness of Mean and Median sample estimators for Bimodal distributions
1,"Fuck you Motha Fucka 

Penis"
0,"further advice: Please see  our FAQ  about businesses, other organisations, and articles like this.    '''''' ( talk )"
0,"Go and complain me looser, and cry..."
0,"""

External Links Question:
Just curious, why is there a link to a self-proclaimed """"Homage/parody of stevehoffman.tv"""" in the existing external links?  Are parodies relevant  - or even allowed - in Wikipedia entries?"""
0,"Who agrees? 

Who agree's that is more than a coincidence that the Word Voldemort is french for Flight from Death which corrosponds with his fear of death as well as the fact it has french pronouciation?"
0,I think I'll go with the name credited on the BC Parks website. That seems the more official source.
0,"What is Property? Property is Theft! 

Yes, there is so much more we could say about What Is Property. Some of that was written at Property Is Theft. I say the first step is to bring them together.

I'm glad you brought up Category:Political slogans - you will see some of them italicised (also in the sub-category Category:American political slogans). Click on them, and you will see what I have in mind. I think that is a much better way to go for this case - the slogan does not naturally divide from the book. It's question and answer after all.

If after this you still think they should be separate, then that's fine. I will withdraw the proposal and we will carry on.

This Branden business is a waste of time. I see no pressing need to deal with it. Time will be better spent improving What Is Property. Having done some of that, there is a good chance Steve will relent, as he doesn't seem to me to be all that unreasonable. Or else he may lose interest. Or, failing that, I expect it will be easier to convince uninvolved editors or administrators to remove dodgy material from a passable article than it will be to convince them to remove dodgy material from a dodgy article. 

Regards,"
0,"Keeping Neutrality & Objectivity
Links to the Brian Penny page exist on Bank of America, QBE, Collateral Protection Insurance, and Timeline of Events Associated with Anonymous. This warrants Wikipedia:Sock Puppetry as this isn't the username you used to mark Brian Penny for deletion, yet it's the one you used to mention it's been marked for deltion. In addition, during edits, you consistently removed information cited from well known media sources in regards to various forms of regulation against the company. It is clear you are paid by Assurant to do this, which doesn't abide by Wikipedia's neutral point of view policy. This warrants Wikipedia:Dispute resolution"
0,Are you kidding me? I own the IASC website? Or the TWS buisness website? How did you get to that conclusion?
0,"Although I've been sysoped, I would still like to know if you have problems with my actions or edit history. parley"
0,"Vandalism? 

Hello, not to sound rude, but I've received your message regarding me vandalising James Spader page. How exactly did I vandalise it by putting a picture of him?"
0,""", 5 March 2009 (UTC)
Then seek to renegotiate it, but politely. Be careful because your next edit might be your last here otherwise. andemu 23:36"""
0,"""This is the description of my block: """"You have been blocked from editing for a short time in accordance with Wikipedia's blocking policy for repeated abuse of editing privileges."""" The link from """"repeated abuse of editing priviliges"""" is to the policy page on vandalism. But this policy page does not say """"blanking warnings is vandalism"""", nor does it imply this anywhere. """
0,"as Michael Wood (historian) would argue as he believes, the Republic of Macedonia should not be confused with the word Macedonia, and Taivo, I feel with great assurance, he does know his history and politics on the matter"
0,Public Address 3: How to remember imp days & events (by Mishra ji with real life examples)
0,"Hindi 

Seems like you got confused with pro-Hindustani editors. Here is 65 year old statement: 

Article 351. Directive for development of the Hindi language- It shall be the duty of the Union to promote the spread of the Hindi language, to develop it so that it may serve as a medium of expression for all the elements of the composite culture of India and to secure its enrichment by assimilating without interfering with its genius, the forms, style and expressions used in Hindustani and in the other languages of India specified in the Eighth Schedule, and by drawing, wherever necessary or desirable, for its vocabulary, primarily on Sanskrit and secondarily on other languages.
http://rajbhasha.nic.in/UI/pagecontent.aspx?pc=MzU=

Hindi emerged as Apabhramsha, a degenerated form, in the 7th century A.D. By the 10th century A.D., it became stable. 'Braj, Awadhi, Khari Boli etc are the dialects of Hindi'. The present literary standard of Hindi is based on 'Khari Boli'. Hindi became the official language of India after 1947
http://hindinideshalaya.nic.in/english/hindi_orgin/briefhistory.html

Where are other languages of India ? What about Braj bhasha, Khadi Boli, Awadhi, Chattisgariya  ? They can call Hindi as much as Urdu speaking people are calling Hindi as Hindustani. The Hindi I speak has more Punjabi & English words than Urdu. The list goes on.

65 years are more than enough to change a language. We know that Hindi of 1960s is not same as Hindi of today. Even Indian English has emerged as major L2 speakers of English in last 65 years."
0,"""
That'd be alright, but as I'm not a bureaucrat, you'd have to ask at your request for one to see it. Thanks,  [Talk] """
0,"Hi I do not wish to argue however in the article itself, it implicitly mentions how the Greeks retreated to Mathura from Pataliputra many times in the article which is sourced therefore by logic Mathura should definately be within the border. I am not fabricating original research as it is all already in the article. It would be appropriate if you were to provide sources contradicting their occupation of such areas within those dates if the article is wrong. As for the lines drawn, as far as I've seen in books they are only used to show the movement of armies in detailed books of military campaigns and are never shown on a map depicting the extent of a kingdom. As mentioned before due to the other articles following such a rule the border should enclose Pataliputra as an occupation period of 8 years is enough I think especially if many other pages include territories that have been held for only a year and these articles (mentioned above) have been peer reviewed."
0,"""Age vandalism ==

His portrait profile lists his year of birth as 1991, aging him at 16. As a new user, I cannot repair this. Somebody, however, should.  —Preceding unsigned comment added by  (talk • contribs)  

 The Black Kennedy 

I've heard him being called this, but have no citation of it. Does anyone what any? one10 

== """
0,"Great, thank you!"
0,"I think you may need to mind your own business ) ==
please don't edit my discussion page again ) (  )

=="
0,"""

I (someone else) would recommend against the use of the term """"facing."""" While there are many regional term variants, I've never heard or read of this one. It would be perhaps better to refer readers to the following terms (where they will be able to find a lot of information):
 * engraving - using small chisels (gravers) to carve line art into metal.
 * chasing - using small blunt rods to drive particularly shaped grooves into sheetmetal.
 * repoussé (embossing) - using chasing tools and a pitch bowl to shape sheetmetal into bas-relief artwork from the backside of the metal."""
0,Agreed. 70.100.178.226
0,You appear to be an alternate account of Supreme Deliciousness.
1,"F*CK YOU 

You moth*rfucker, if you want me to be rude so I will. I am no sockpuppet or vandal, you refuse to answer me without reason. You removed sourced data, assh*le, and I'm going to return it back. You're the vandal, not me."
0,"""
:Diego roots
A tag has been placed on Diego roots, requesting that it be speedily deleted from Wikipedia. This has been done under the criteria for speedy deletion, because it is a very short article providing little or no context to the reader. Please see Wikipedia:Stub for our minimum information standards for short articles. Also please note that articles must be on notable subjects and should provide references to reliable sources that verify their content. 

Please do not remove the speedy deletion tag yourself. If you plan to expand the article, you can request that administrators wait a while for you to add contextual material.  To do this, affix the template  to the article and state your intention on the article's talk page. Feel free to leave a note on my talk page if you have any questions about this. -  talk """
0,Give me strength. The focus of the case is defined in the FoF. Why argue the toss on that?
0,"Hi, Stef Caunter here. The RG message board confirmation email is broken, so I'm posting here. I'm the 80s manager, did the incorporation, and AM licence; all the setup to allow the progression back to FM. We need to get Lysaght to post here, but I can't find an email for him. He was the 60s/70s guy and will know what happened to the original FM setup. No FM gear existed at all from 1985 on, and I knew every inch of the mansion and physical plant. The only gear was the carrier current setup. I too have heard about the FM signal story, but it was in the 70s in my version. Basically, we don't know. But it never happened in 1988 - impossible. Anyway, google me and find my email address."
0,"""
It might be worth pointing out that the protection isn't there forever.   I push my hand up to the sky """
1,"Don't screw me 
Hey don't screw me more. Im doing contributions for wikipedia and you are screwing me, what's your problem? Leave me alone, you don't have your own life, like Jenkins in South Park. Leave me alone, you fag."
0,image was added to the
0,"I wholeheartedly agree, and if a doctor says it's been called a Somethingus Whateverus since the time of Julius Caesar, then it shall be changed at once.  Hiccups are also a diaphragm spasm, but not of the getting-the-wind-knocked-out-of-you sort.  That pretty much sums up how I saw the issue.  There's got to be a medical name for it.  Just no one here knows it."
0,"''' 01:00, 31 July 2010 (UTC"
0,"""

Actually, I am pretty sure for example Maris Verpakovskis real name is like that, because """"Maris"""" is even Latvian name. At least here in Lithuanian there are both Russians who uses their names as they'd use in Russia and who uses lituanised versions (with endings """"as"""" or """"is""""). Out of Russians who uses lituanised names, many are second or third generation; sometimes parents decides to give children lituanised version of name and surname in those cases, it happens especially in mixed families. E.g. one of Lithuanian football team players is Igoris Morinas; it would be wrong to change it to Igor Morin because Igoris Morinas is his real name. While, for example, real name of the mentioned poolitician is Viktor Uspaskich, not Viktoras Uspaskichas, therefore Viktor Uspaskich is and should be used (and is used that way in Lithuanian wikipedia too). As for Latvian football team, I am not really sure though, but I am sure that for example Verpakovskis is not Mariy Verpakovskiy or something. Maybe someone could shed more light on Latvian policy on names, maybe in Latvia it is different than here in Lithuania, or maybe Latvianisation of name is for example required to get citizenship? I don't know here.  

"""
0,"To disrespectful and ignorant Iryna Harpy 

http://www.semana.com/especiales/articulo/los-suizos/81649-3
https://www.helvetia.edu.co/index.php/nosotros/historia
http://www.bogotaturismo.gov.co/pagina-area/diversion
http://www.banrepcultural.org/bogot/biblioteca-luis-ngel-arango/sala-de-audiovisuales/auditorio/evento/ernst-r-thlisberger-una-vis
http://www.geoatico.net/recursos/exp_helvetica/cronica_secundaria.pdf

etc.

Also, I'd suggest you read a bit on the British Legion presence in the Colombia area, the English-influenced neighbourhood in large parts of Bogota as a result of affluent English families settling in during the first half of the last century let alone all the immigration influx during the earlier centuries, etcetera, etcetera, etcetera. 

The Swiss and British input is far more noticeable than others, that's why at the end of the sentence you see 'amongst others'. 

And also, what does African peoples have to do with WHITE Colombians. You would expect other white peoples pages to be linked with the White Colombian page."
0,"""I am curious, does anyone know if dodge made a """"Super Bee"""" duall 3/4 ton truck, circa 1975. Thanks,  Duane"""
0,"You get what you pay for  

You are eventually going to have to switch over to paid Arbs. The current system is idealistic but not feasible in the long run. I realize you probably aren't ready to agree with me on this but when you do come to the same conclusion then pop off an email to me and I'll help you set up a better system. Cheers."
